Instance,Terminal,Layer,X location,Y location,Voltage
TAP_TAPCELL_ROW_53_1076,VPWR,li1,366.3900,155.3460,1.799840
TAP_TAPCELL_ROW_53_1075,VPWR,li1,340.6300,155.3460,1.799909
TAP_TAPCELL_ROW_53_1074,VPWR,li1,314.8700,155.3460,1.799900
TAP_TAPCELL_ROW_53_1073,VPWR,li1,289.1100,155.3460,1.799851
TAP_TAPCELL_ROW_53_1072,VPWR,li1,263.3500,155.3460,1.799821
TAP_TAPCELL_ROW_53_1071,VPWR,li1,237.5900,155.3460,1.799822
TAP_TAPCELL_ROW_53_1070,VPWR,li1,211.8300,155.3460,1.799872
TAP_TAPCELL_ROW_53_1069,VPWR,li1,186.0700,155.3460,1.799936
TAP_TAPCELL_ROW_53_1068,VPWR,li1,160.3100,155.3460,1.799940
TAP_TAPCELL_ROW_53_1067,VPWR,li1,134.5500,155.3460,1.799914
TAP_TAPCELL_ROW_53_1066,VPWR,li1,108.7900,155.3460,1.799897
TAP_TAPCELL_ROW_53_1065,VPWR,li1,83.0300,155.3460,1.799888
TAP_TAPCELL_ROW_53_1064,VPWR,li1,57.2700,155.3460,1.799891
TAP_TAPCELL_ROW_53_1063,VPWR,li1,31.5100,155.3460,1.799930
TAP_TAPCELL_ROW_52_1062,VPWR,li1,379.2700,154.7330,1.799824
TAP_TAPCELL_ROW_52_1061,VPWR,li1,353.5100,154.7330,1.799873
TAP_TAPCELL_ROW_52_1060,VPWR,li1,327.7500,154.7330,1.799936
TAP_TAPCELL_ROW_52_1059,VPWR,li1,301.9900,154.7330,1.799872
TAP_TAPCELL_ROW_52_1058,VPWR,li1,276.2300,154.7330,1.799835
TAP_TAPCELL_ROW_52_1057,VPWR,li1,250.4700,154.7330,1.799811
TAP_TAPCELL_ROW_52_1056,VPWR,li1,224.7100,154.7330,1.799847
TAP_TAPCELL_ROW_52_1055,VPWR,li1,198.9500,154.7330,1.799902
TAP_TAPCELL_ROW_52_1054,VPWR,li1,173.1900,154.7330,1.799957
TAP_TAPCELL_ROW_52_1053,VPWR,li1,147.4300,154.7330,1.799926
TAP_TAPCELL_ROW_52_1052,VPWR,li1,121.6700,154.7330,1.799905
TAP_TAPCELL_ROW_52_1051,VPWR,li1,95.9100,154.7330,1.799892
TAP_TAPCELL_ROW_52_1050,VPWR,li1,70.1500,154.7330,1.799886
TAP_TAPCELL_ROW_52_1049,VPWR,li1,44.3900,154.7330,1.799899
TAP_TAPCELL_ROW_52_1048,VPWR,li1,18.6300,154.7330,1.799960
TAP_TAPCELL_ROW_51_1047,VPWR,li1,366.3900,149.9060,1.799924
TAP_TAPCELL_ROW_51_1046,VPWR,li1,340.6300,149.9060,1.799947
TAP_TAPCELL_ROW_51_1045,VPWR,li1,314.8700,149.9060,1.799911
TAP_TAPCELL_ROW_51_1044,VPWR,li1,289.1100,149.9060,1.799882
TAP_TAPCELL_ROW_51_1043,VPWR,li1,263.3500,149.9060,1.799873
TAP_TAPCELL_ROW_51_1042,VPWR,li1,237.5900,149.9060,1.799872
TAP_TAPCELL_ROW_51_1041,VPWR,li1,211.8300,149.9060,1.799890
TAP_TAPCELL_ROW_51_1040,VPWR,li1,186.0700,149.9060,1.799922
TAP_TAPCELL_ROW_51_1039,VPWR,li1,160.3100,149.9060,1.799863
TAP_TAPCELL_ROW_51_1038,VPWR,li1,134.5500,149.9060,1.799778
TAP_TAPCELL_ROW_51_1037,VPWR,li1,108.7900,149.9060,1.799764
TAP_TAPCELL_ROW_51_1036,VPWR,li1,83.0300,149.9060,1.799794
TAP_TAPCELL_ROW_51_1035,VPWR,li1,57.2700,149.9060,1.799862
TAP_TAPCELL_ROW_51_1034,VPWR,li1,31.5100,149.9060,1.799936
TAP_TAPCELL_ROW_50_1033,VPWR,li1,379.2700,149.2930,1.799917
TAP_TAPCELL_ROW_50_1032,VPWR,li1,353.5100,149.2930,1.799934
TAP_TAPCELL_ROW_50_1031,VPWR,li1,327.7500,149.2930,1.799952
TAP_TAPCELL_ROW_50_1030,VPWR,li1,301.9900,149.2930,1.799890
TAP_TAPCELL_ROW_50_1029,VPWR,li1,276.2300,149.2930,1.799877
TAP_TAPCELL_ROW_50_1028,VPWR,li1,250.4700,149.2930,1.799870
TAP_TAPCELL_ROW_50_1027,VPWR,li1,224.7100,149.2930,1.799880
TAP_TAPCELL_ROW_50_1026,VPWR,li1,198.9500,149.2930,1.799903
TAP_TAPCELL_ROW_50_1025,VPWR,li1,173.1900,149.2930,1.799928
TAP_TAPCELL_ROW_50_1024,VPWR,li1,147.4300,149.2930,1.799814
TAP_TAPCELL_ROW_50_1023,VPWR,li1,121.6700,149.2930,1.799769
TAP_TAPCELL_ROW_50_1022,VPWR,li1,95.9100,149.2930,1.799769
TAP_TAPCELL_ROW_50_1021,VPWR,li1,70.1500,149.2930,1.799827
TAP_TAPCELL_ROW_50_1020,VPWR,li1,44.3900,149.2930,1.799901
TAP_TAPCELL_ROW_50_1019,VPWR,li1,18.6300,149.2930,1.799963
TAP_TAPCELL_ROW_49_1018,VPWR,li1,366.3900,144.4660,1.799900
TAP_TAPCELL_ROW_49_1017,VPWR,li1,340.6300,144.4660,1.799924
TAP_TAPCELL_ROW_49_1016,VPWR,li1,314.8700,144.4660,1.799867
TAP_TAPCELL_ROW_49_1015,VPWR,li1,289.1100,144.4660,1.799789
TAP_TAPCELL_ROW_49_1014,VPWR,li1,263.3500,144.4660,1.799801
TAP_TAPCELL_ROW_49_1013,VPWR,li1,237.5900,144.4660,1.799827
TAP_TAPCELL_ROW_49_1012,VPWR,li1,211.8300,144.4660,1.799867
TAP_TAPCELL_ROW_49_1011,VPWR,li1,186.0700,144.4660,1.799917
TAP_TAPCELL_ROW_49_1010,VPWR,li1,160.3100,144.4660,1.799877
TAP_TAPCELL_ROW_49_1009,VPWR,li1,134.5500,144.4660,1.799821
TAP_TAPCELL_ROW_49_1008,VPWR,li1,108.7900,144.4660,1.799811
TAP_TAPCELL_ROW_49_1007,VPWR,li1,83.0300,144.4660,1.799841
TAP_TAPCELL_ROW_49_1006,VPWR,li1,57.2700,144.4660,1.799894
TAP_TAPCELL_ROW_49_1005,VPWR,li1,31.5100,144.4660,1.799951
TAP_TAPCELL_ROW_48_1004,VPWR,li1,379.2700,143.8530,1.799890
TAP_TAPCELL_ROW_48_1003,VPWR,li1,353.5100,143.8530,1.799911
TAP_TAPCELL_ROW_48_1002,VPWR,li1,327.7500,143.8530,1.799927
TAP_TAPCELL_ROW_48_1001,VPWR,li1,301.9900,143.8530,1.799815
TAP_TAPCELL_ROW_48_1000,VPWR,li1,276.2300,143.8530,1.799793
TAP_TAPCELL_ROW_48_999,VPWR,li1,250.4700,143.8530,1.799810
TAP_TAPCELL_ROW_48_998,VPWR,li1,224.7100,143.8530,1.799846
TAP_TAPCELL_ROW_48_997,VPWR,li1,198.9500,143.8530,1.799890
TAP_TAPCELL_ROW_48_996,VPWR,li1,173.1900,143.8530,1.799930
TAP_TAPCELL_ROW_48_995,VPWR,li1,147.4300,143.8530,1.799838
TAP_TAPCELL_ROW_48_994,VPWR,li1,121.6700,143.8530,1.799811
TAP_TAPCELL_ROW_48_993,VPWR,li1,95.9100,143.8530,1.799821
TAP_TAPCELL_ROW_48_992,VPWR,li1,70.1500,143.8530,1.799868
TAP_TAPCELL_ROW_48_991,VPWR,li1,44.3900,143.8530,1.799923
TAP_TAPCELL_ROW_48_990,VPWR,li1,18.6300,143.8530,1.799972
TAP_TAPCELL_ROW_47_989,VPWR,li1,366.3900,139.0260,1.799937
TAP_TAPCELL_ROW_47_988,VPWR,li1,340.6300,139.0260,1.799960
TAP_TAPCELL_ROW_47_987,VPWR,li1,314.8700,139.0260,1.799953
TAP_TAPCELL_ROW_47_986,VPWR,li1,289.1100,139.0260,1.799928
TAP_TAPCELL_ROW_47_985,VPWR,li1,263.3500,139.0260,1.799915
TAP_TAPCELL_ROW_47_984,VPWR,li1,237.5900,139.0260,1.799920
TAP_TAPCELL_ROW_47_983,VPWR,li1,211.8300,139.0260,1.799935
TAP_TAPCELL_ROW_47_982,VPWR,li1,186.0700,139.0260,1.799959
TAP_TAPCELL_ROW_47_981,VPWR,li1,160.3100,139.0260,1.799950
TAP_TAPCELL_ROW_47_980,VPWR,li1,134.5500,139.0260,1.799940
TAP_TAPCELL_ROW_47_979,VPWR,li1,108.7900,139.0260,1.799942
TAP_TAPCELL_ROW_47_978,VPWR,li1,83.0300,139.0260,1.799952
TAP_TAPCELL_ROW_47_977,VPWR,li1,57.2700,139.0260,1.799968
TAP_TAPCELL_ROW_47_976,VPWR,li1,31.5100,139.0260,1.799986
TAP_TAPCELL_ROW_46_975,VPWR,li1,379.2700,138.4130,1.799930
TAP_TAPCELL_ROW_46_974,VPWR,li1,353.5100,138.4130,1.799947
TAP_TAPCELL_ROW_46_973,VPWR,li1,327.7500,138.4130,1.799970
TAP_TAPCELL_ROW_46_972,VPWR,li1,301.9900,138.4130,1.799939
TAP_TAPCELL_ROW_46_971,VPWR,li1,276.2300,138.4130,1.799922
TAP_TAPCELL_ROW_46_970,VPWR,li1,250.4700,138.4130,1.799914
TAP_TAPCELL_ROW_46_969,VPWR,li1,224.7100,138.4130,1.799926
TAP_TAPCELL_ROW_46_968,VPWR,li1,198.9500,138.4130,1.799945
TAP_TAPCELL_ROW_46_967,VPWR,li1,173.1900,138.4130,1.799968
TAP_TAPCELL_ROW_46_966,VPWR,li1,147.4300,138.4130,1.799942
TAP_TAPCELL_ROW_46_965,VPWR,li1,121.6700,138.4130,1.799940
TAP_TAPCELL_ROW_46_964,VPWR,li1,95.9100,138.4130,1.799946
TAP_TAPCELL_ROW_46_963,VPWR,li1,70.1500,138.4130,1.799960
TAP_TAPCELL_ROW_46_962,VPWR,li1,44.3900,138.4130,1.799977
TAP_TAPCELL_ROW_46_961,VPWR,li1,18.6300,138.4130,1.799993
TAP_TAPCELL_ROW_45_960,VPWR,li1,366.3900,133.5860,1.799937
TAP_TAPCELL_ROW_45_959,VPWR,li1,340.6300,133.5860,1.799958
TAP_TAPCELL_ROW_45_958,VPWR,li1,314.8700,133.5860,1.799937
TAP_TAPCELL_ROW_45_957,VPWR,li1,289.1100,133.5860,1.799909
TAP_TAPCELL_ROW_45_956,VPWR,li1,263.3500,133.5860,1.799890
TAP_TAPCELL_ROW_45_955,VPWR,li1,237.5900,133.5860,1.799898
TAP_TAPCELL_ROW_45_954,VPWR,li1,211.8300,133.5860,1.799917
TAP_TAPCELL_ROW_45_953,VPWR,li1,186.0700,133.5860,1.799943
TAP_TAPCELL_ROW_45_952,VPWR,li1,160.3100,133.5860,1.799906
TAP_TAPCELL_ROW_45_951,VPWR,li1,134.5500,133.5860,1.799833
TAP_TAPCELL_ROW_45_950,VPWR,li1,108.7900,133.5860,1.799773
TAP_TAPCELL_ROW_45_949,VPWR,li1,83.0300,133.5860,1.799814
TAP_TAPCELL_ROW_45_948,VPWR,li1,57.2700,133.5860,1.799877
TAP_TAPCELL_ROW_45_947,VPWR,li1,31.5100,133.5860,1.799938
TAP_TAPCELL_ROW_44_946,VPWR,li1,379.2700,132.9730,1.799931
TAP_TAPCELL_ROW_44_945,VPWR,li1,353.5100,132.9730,1.799947
TAP_TAPCELL_ROW_44_944,VPWR,li1,327.7500,132.9730,1.799963
TAP_TAPCELL_ROW_44_943,VPWR,li1,301.9900,132.9730,1.799921
TAP_TAPCELL_ROW_44_942,VPWR,li1,276.2300,132.9730,1.799897
TAP_TAPCELL_ROW_44_941,VPWR,li1,250.4700,132.9730,1.799892
TAP_TAPCELL_ROW_44_940,VPWR,li1,224.7100,132.9730,1.799905
TAP_TAPCELL_ROW_44_939,VPWR,li1,198.9500,132.9730,1.799929
TAP_TAPCELL_ROW_44_938,VPWR,li1,173.1900,132.9730,1.799948
TAP_TAPCELL_ROW_44_937,VPWR,li1,147.4300,132.9730,1.799871
TAP_TAPCELL_ROW_44_936,VPWR,li1,121.6700,132.9730,1.799804
TAP_TAPCELL_ROW_44_935,VPWR,li1,95.9100,132.9730,1.799786
TAP_TAPCELL_ROW_44_934,VPWR,li1,70.1500,132.9730,1.799846
TAP_TAPCELL_ROW_44_933,VPWR,li1,44.3900,132.9730,1.799908
TAP_TAPCELL_ROW_44_932,VPWR,li1,18.6300,132.9730,1.799958
TAP_TAPCELL_ROW_43_931,VPWR,li1,366.3900,128.1460,1.799822
TAP_TAPCELL_ROW_43_930,VPWR,li1,340.6300,128.1460,1.799882
TAP_TAPCELL_ROW_43_929,VPWR,li1,314.8700,128.1460,1.799845
TAP_TAPCELL_ROW_43_928,VPWR,li1,289.1100,128.1460,1.799799
TAP_TAPCELL_ROW_43_927,VPWR,li1,263.3500,128.1460,1.799787
TAP_TAPCELL_ROW_43_926,VPWR,li1,237.5900,128.1460,1.799828
TAP_TAPCELL_ROW_43_925,VPWR,li1,211.8300,128.1460,1.799877
TAP_TAPCELL_ROW_43_924,VPWR,li1,186.0700,128.1460,1.799937
TAP_TAPCELL_ROW_43_923,VPWR,li1,160.3100,128.1460,1.799955
TAP_TAPCELL_ROW_43_922,VPWR,li1,134.5500,128.1460,1.799948
TAP_TAPCELL_ROW_43_921,VPWR,li1,108.7900,128.1460,1.799946
TAP_TAPCELL_ROW_43_920,VPWR,li1,83.0300,128.1460,1.799949
TAP_TAPCELL_ROW_43_919,VPWR,li1,57.2700,128.1460,1.799961
TAP_TAPCELL_ROW_43_918,VPWR,li1,31.5100,128.1460,1.799980
TAP_TAPCELL_ROW_42_917,VPWR,li1,379.2700,127.5330,1.799797
TAP_TAPCELL_ROW_42_916,VPWR,li1,353.5100,127.5330,1.799852
TAP_TAPCELL_ROW_42_915,VPWR,li1,327.7500,127.5330,1.799903
TAP_TAPCELL_ROW_42_914,VPWR,li1,301.9900,127.5330,1.799811
TAP_TAPCELL_ROW_42_913,VPWR,li1,276.2300,127.5330,1.799789
TAP_TAPCELL_ROW_42_912,VPWR,li1,250.4700,127.5330,1.799807
TAP_TAPCELL_ROW_42_911,VPWR,li1,224.7100,127.5330,1.799850
TAP_TAPCELL_ROW_42_910,VPWR,li1,198.9500,127.5330,1.799907
TAP_TAPCELL_ROW_42_909,VPWR,li1,173.1900,127.5330,1.799960
TAP_TAPCELL_ROW_42_908,VPWR,li1,147.4300,127.5330,1.799951
TAP_TAPCELL_ROW_42_907,VPWR,li1,121.6700,127.5330,1.799947
TAP_TAPCELL_ROW_42_906,VPWR,li1,95.9100,127.5330,1.799947
TAP_TAPCELL_ROW_42_905,VPWR,li1,70.1500,127.5330,1.799954
TAP_TAPCELL_ROW_42_904,VPWR,li1,44.3900,127.5330,1.799971
TAP_TAPCELL_ROW_42_903,VPWR,li1,18.6300,127.5330,1.799986
TAP_TAPCELL_ROW_41_902,VPWR,li1,366.3900,122.7060,1.799921
TAP_TAPCELL_ROW_41_901,VPWR,li1,340.6300,122.7060,1.799951
TAP_TAPCELL_ROW_41_900,VPWR,li1,314.8700,122.7060,1.799947
TAP_TAPCELL_ROW_41_899,VPWR,li1,289.1100,122.7060,1.799932
TAP_TAPCELL_ROW_41_898,VPWR,li1,263.3500,122.7060,1.799927
TAP_TAPCELL_ROW_41_897,VPWR,li1,237.5900,122.7060,1.799936
TAP_TAPCELL_ROW_41_896,VPWR,li1,211.8300,122.7060,1.799950
TAP_TAPCELL_ROW_41_895,VPWR,li1,186.0700,122.7060,1.799969
TAP_TAPCELL_ROW_41_894,VPWR,li1,160.3100,122.7060,1.799962
TAP_TAPCELL_ROW_41_893,VPWR,li1,134.5500,122.7060,1.799945
TAP_TAPCELL_ROW_41_892,VPWR,li1,108.7900,122.7060,1.799947
TAP_TAPCELL_ROW_41_891,VPWR,li1,83.0300,122.7060,1.799953
TAP_TAPCELL_ROW_41_890,VPWR,li1,57.2700,122.7060,1.799966
TAP_TAPCELL_ROW_41_889,VPWR,li1,31.5100,122.7060,1.799984
TAP_TAPCELL_ROW_40_888,VPWR,li1,379.2700,122.0930,1.799915
TAP_TAPCELL_ROW_40_887,VPWR,li1,353.5100,122.0930,1.799935
TAP_TAPCELL_ROW_40_886,VPWR,li1,327.7500,122.0930,1.799968
TAP_TAPCELL_ROW_40_885,VPWR,li1,301.9900,122.0930,1.799937
TAP_TAPCELL_ROW_40_884,VPWR,li1,276.2300,122.0930,1.799927
TAP_TAPCELL_ROW_40_883,VPWR,li1,250.4700,122.0930,1.799932
TAP_TAPCELL_ROW_40_882,VPWR,li1,224.7100,122.0930,1.799943
TAP_TAPCELL_ROW_40_881,VPWR,li1,198.9500,122.0930,1.799957
TAP_TAPCELL_ROW_40_880,VPWR,li1,173.1900,122.0930,1.799975
TAP_TAPCELL_ROW_40_879,VPWR,li1,147.4300,122.0930,1.799952
TAP_TAPCELL_ROW_40_878,VPWR,li1,121.6700,122.0930,1.799945
TAP_TAPCELL_ROW_40_877,VPWR,li1,95.9100,122.0930,1.799949
TAP_TAPCELL_ROW_40_876,VPWR,li1,70.1500,122.0930,1.799959
TAP_TAPCELL_ROW_40_875,VPWR,li1,44.3900,122.0930,1.799973
TAP_TAPCELL_ROW_40_874,VPWR,li1,18.6300,122.0930,1.799991
TAP_TAPCELL_ROW_39_873,VPWR,li1,366.3900,117.2660,1.799949
TAP_TAPCELL_ROW_39_872,VPWR,li1,340.6300,117.2660,1.799964
TAP_TAPCELL_ROW_39_871,VPWR,li1,314.8700,117.2660,1.799945
TAP_TAPCELL_ROW_39_870,VPWR,li1,289.1100,117.2660,1.799916
TAP_TAPCELL_ROW_39_869,VPWR,li1,263.3500,117.2660,1.799910
TAP_TAPCELL_ROW_39_868,VPWR,li1,237.5900,117.2660,1.799915
TAP_TAPCELL_ROW_39_867,VPWR,li1,211.8300,117.2660,1.799925
TAP_TAPCELL_ROW_39_866,VPWR,li1,186.0700,117.2660,1.799946
TAP_TAPCELL_ROW_39_865,VPWR,li1,160.3100,117.2660,1.799950
TAP_TAPCELL_ROW_39_864,VPWR,li1,134.5500,117.2660,1.799946
TAP_TAPCELL_ROW_39_863,VPWR,li1,108.7900,117.2660,1.799947
TAP_TAPCELL_ROW_39_862,VPWR,li1,83.0300,117.2660,1.799950
TAP_TAPCELL_ROW_39_861,VPWR,li1,57.2700,117.2660,1.799956
TAP_TAPCELL_ROW_39_860,VPWR,li1,31.5100,117.2660,1.799965
TAP_TAPCELL_ROW_38_859,VPWR,li1,379.2700,116.6530,1.799943
TAP_TAPCELL_ROW_38_858,VPWR,li1,353.5100,116.6530,1.799957
TAP_TAPCELL_ROW_38_857,VPWR,li1,327.7500,116.6530,1.799968
TAP_TAPCELL_ROW_38_856,VPWR,li1,301.9900,116.6530,1.799925
TAP_TAPCELL_ROW_38_855,VPWR,li1,276.2300,116.6530,1.799911
TAP_TAPCELL_ROW_38_854,VPWR,li1,250.4700,116.6530,1.799911
TAP_TAPCELL_ROW_38_853,VPWR,li1,224.7100,116.6530,1.799919
TAP_TAPCELL_ROW_38_852,VPWR,li1,198.9500,116.6530,1.799934
TAP_TAPCELL_ROW_38_851,VPWR,li1,173.1900,116.6530,1.799955
TAP_TAPCELL_ROW_38_850,VPWR,li1,147.4300,116.6530,1.799948
TAP_TAPCELL_ROW_38_849,VPWR,li1,121.6700,116.6530,1.799946
TAP_TAPCELL_ROW_38_848,VPWR,li1,95.9100,116.6530,1.799948
TAP_TAPCELL_ROW_38_847,VPWR,li1,70.1500,116.6530,1.799952
TAP_TAPCELL_ROW_38_846,VPWR,li1,44.3900,116.6530,1.799960
TAP_TAPCELL_ROW_38_845,VPWR,li1,18.6300,116.6530,1.799977
TAP_TAPCELL_ROW_37_844,VPWR,li1,366.3900,111.8260,1.799950
TAP_TAPCELL_ROW_37_843,VPWR,li1,340.6300,111.8260,1.799960
TAP_TAPCELL_ROW_37_842,VPWR,li1,314.8700,111.8260,1.799927
TAP_TAPCELL_ROW_37_841,VPWR,li1,289.1100,111.8260,1.799908
TAP_TAPCELL_ROW_37_840,VPWR,li1,263.3500,111.8260,1.799912
TAP_TAPCELL_ROW_37_839,VPWR,li1,237.5900,111.8260,1.799918
TAP_TAPCELL_ROW_37_838,VPWR,li1,211.8300,111.8260,1.799926
TAP_TAPCELL_ROW_37_837,VPWR,li1,186.0700,111.8260,1.799945
TAP_TAPCELL_ROW_37_836,VPWR,li1,160.3100,111.8260,1.799948
TAP_TAPCELL_ROW_37_835,VPWR,li1,134.5500,111.8260,1.799936
TAP_TAPCELL_ROW_37_834,VPWR,li1,108.7900,111.8260,1.799931
TAP_TAPCELL_ROW_37_833,VPWR,li1,83.0300,111.8260,1.799936
TAP_TAPCELL_ROW_37_832,VPWR,li1,57.2700,111.8260,1.799948
TAP_TAPCELL_ROW_37_831,VPWR,li1,31.5100,111.8260,1.799967
TAP_TAPCELL_ROW_36_830,VPWR,li1,379.2700,111.2130,1.799945
TAP_TAPCELL_ROW_36_829,VPWR,li1,353.5100,111.2130,1.799954
TAP_TAPCELL_ROW_36_828,VPWR,li1,327.7500,111.2130,1.799965
TAP_TAPCELL_ROW_36_827,VPWR,li1,301.9900,111.2130,1.799914
TAP_TAPCELL_ROW_36_826,VPWR,li1,276.2300,111.2130,1.799909
TAP_TAPCELL_ROW_36_825,VPWR,li1,250.4700,111.2130,1.799914
TAP_TAPCELL_ROW_36_824,VPWR,li1,224.7100,111.2130,1.799921
TAP_TAPCELL_ROW_36_823,VPWR,li1,198.9500,111.2130,1.799932
TAP_TAPCELL_ROW_36_822,VPWR,li1,173.1900,111.2130,1.799962
TAP_TAPCELL_ROW_36_821,VPWR,li1,147.4300,111.2130,1.799941
TAP_TAPCELL_ROW_36_820,VPWR,li1,121.6700,111.2130,1.799932
TAP_TAPCELL_ROW_36_819,VPWR,li1,95.9100,111.2130,1.799932
TAP_TAPCELL_ROW_36_818,VPWR,li1,70.1500,111.2130,1.799941
TAP_TAPCELL_ROW_36_817,VPWR,li1,44.3900,111.2130,1.799955
TAP_TAPCELL_ROW_36_816,VPWR,li1,18.6300,111.2130,1.799979
TAP_TAPCELL_ROW_35_815,VPWR,li1,366.3900,106.3860,1.799988
TAP_TAPCELL_ROW_35_814,VPWR,li1,340.6300,106.3860,1.799989
TAP_TAPCELL_ROW_35_813,VPWR,li1,314.8700,106.3860,1.799980
TAP_TAPCELL_ROW_35_812,VPWR,li1,289.1100,106.3860,1.799969
TAP_TAPCELL_ROW_35_811,VPWR,li1,263.3500,106.3860,1.799964
TAP_TAPCELL_ROW_35_810,VPWR,li1,237.5900,106.3860,1.799962
TAP_TAPCELL_ROW_35_809,VPWR,li1,211.8300,106.3860,1.799964
TAP_TAPCELL_ROW_35_808,VPWR,li1,186.0700,106.3860,1.799971
TAP_TAPCELL_ROW_35_807,VPWR,li1,160.3100,106.3860,1.799950
TAP_TAPCELL_ROW_35_806,VPWR,li1,134.5500,106.3860,1.799951
TAP_TAPCELL_ROW_35_805,VPWR,li1,108.7900,106.3860,1.799957
TAP_TAPCELL_ROW_35_804,VPWR,li1,83.0300,106.3860,1.799964
TAP_TAPCELL_ROW_35_803,VPWR,li1,57.2700,106.3860,1.799971
TAP_TAPCELL_ROW_35_802,VPWR,li1,31.5100,106.3860,1.799984
TAP_TAPCELL_ROW_34_801,VPWR,li1,379.2700,105.7730,1.799987
TAP_TAPCELL_ROW_34_800,VPWR,li1,353.5100,105.7730,1.799989
TAP_TAPCELL_ROW_34_799,VPWR,li1,327.7500,105.7730,1.799989
TAP_TAPCELL_ROW_34_798,VPWR,li1,301.9900,105.7730,1.799973
TAP_TAPCELL_ROW_34_797,VPWR,li1,276.2300,105.7730,1.799966
TAP_TAPCELL_ROW_34_796,VPWR,li1,250.4700,105.7730,1.799963
TAP_TAPCELL_ROW_34_795,VPWR,li1,224.7100,105.7730,1.799962
TAP_TAPCELL_ROW_34_794,VPWR,li1,198.9500,105.7730,1.799967
TAP_TAPCELL_ROW_34_793,VPWR,li1,173.1900,105.7730,1.799970
TAP_TAPCELL_ROW_34_792,VPWR,li1,147.4300,105.7730,1.799949
TAP_TAPCELL_ROW_34_791,VPWR,li1,121.6700,105.7730,1.799954
TAP_TAPCELL_ROW_34_790,VPWR,li1,95.9100,105.7730,1.799960
TAP_TAPCELL_ROW_34_789,VPWR,li1,70.1500,105.7730,1.799967
TAP_TAPCELL_ROW_34_788,VPWR,li1,44.3900,105.7730,1.799976
TAP_TAPCELL_ROW_34_787,VPWR,li1,18.6300,105.7730,1.799992
TAP_TAPCELL_ROW_33_786,VPWR,li1,366.3900,100.9460,1.799945
TAP_TAPCELL_ROW_33_785,VPWR,li1,340.6300,100.9460,1.799961
TAP_TAPCELL_ROW_33_784,VPWR,li1,314.8700,100.9460,1.799940
TAP_TAPCELL_ROW_33_783,VPWR,li1,289.1100,100.9460,1.799891
TAP_TAPCELL_ROW_33_782,VPWR,li1,263.3500,100.9460,1.799842
TAP_TAPCELL_ROW_33_781,VPWR,li1,237.5900,100.9460,1.799796
TAP_TAPCELL_ROW_33_780,VPWR,li1,211.8300,100.9460,1.799844
TAP_TAPCELL_ROW_33_779,VPWR,li1,186.0700,100.9460,1.799912
TAP_TAPCELL_ROW_33_778,VPWR,li1,160.3100,100.9460,1.799897
TAP_TAPCELL_ROW_33_777,VPWR,li1,134.5500,100.9460,1.799839
TAP_TAPCELL_ROW_33_776,VPWR,li1,108.7900,100.9460,1.799808
TAP_TAPCELL_ROW_33_775,VPWR,li1,83.0300,100.9460,1.799796
TAP_TAPCELL_ROW_33_774,VPWR,li1,57.2700,100.9460,1.799871
TAP_TAPCELL_ROW_33_773,VPWR,li1,31.5100,100.9460,1.799942
TAP_TAPCELL_ROW_32_772,VPWR,li1,379.2700,100.3330,1.799938
TAP_TAPCELL_ROW_32_771,VPWR,li1,353.5100,100.3330,1.799953
TAP_TAPCELL_ROW_32_770,VPWR,li1,327.7500,100.3330,1.799970
TAP_TAPCELL_ROW_32_769,VPWR,li1,301.9900,100.3330,1.799915
TAP_TAPCELL_ROW_32_768,VPWR,li1,276.2300,100.3330,1.799864
TAP_TAPCELL_ROW_32_767,VPWR,li1,250.4700,100.3330,1.799817
TAP_TAPCELL_ROW_32_766,VPWR,li1,224.7100,100.3330,1.799814
TAP_TAPCELL_ROW_32_765,VPWR,li1,198.9500,100.3330,1.799878
TAP_TAPCELL_ROW_32_764,VPWR,li1,173.1900,100.3330,1.799935
TAP_TAPCELL_ROW_32_763,VPWR,li1,147.4300,100.3330,1.799863
TAP_TAPCELL_ROW_32_762,VPWR,li1,121.6700,100.3330,1.799822
TAP_TAPCELL_ROW_32_761,VPWR,li1,95.9100,100.3330,1.799794
TAP_TAPCELL_ROW_32_760,VPWR,li1,70.1500,100.3330,1.799830
TAP_TAPCELL_ROW_32_759,VPWR,li1,44.3900,100.3330,1.799907
TAP_TAPCELL_ROW_32_758,VPWR,li1,18.6300,100.3330,1.799971
TAP_TAPCELL_ROW_31_757,VPWR,li1,366.3900,95.5060,1.799982
TAP_TAPCELL_ROW_31_756,VPWR,li1,340.6300,95.5060,1.799985
TAP_TAPCELL_ROW_31_755,VPWR,li1,314.8700,95.5060,1.799971
TAP_TAPCELL_ROW_31_754,VPWR,li1,289.1100,95.5060,1.799949
TAP_TAPCELL_ROW_31_753,VPWR,li1,263.3500,95.5060,1.799933
TAP_TAPCELL_ROW_31_752,VPWR,li1,237.5900,95.5060,1.799920
TAP_TAPCELL_ROW_31_751,VPWR,li1,211.8300,95.5060,1.799929
TAP_TAPCELL_ROW_31_750,VPWR,li1,186.0700,95.5060,1.799948
TAP_TAPCELL_ROW_31_749,VPWR,li1,160.3100,95.5060,1.799900
TAP_TAPCELL_ROW_31_748,VPWR,li1,134.5500,95.5060,1.799826
TAP_TAPCELL_ROW_31_747,VPWR,li1,108.7900,95.5060,1.799846
